UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
464512	paperref:361637	paperref:359784	|
468100	paperref:362222	paperref:362221	|	exists=EXIST:P=0.0,1.0
463104	paperref:359086	paperref:362669	|
464847	paperref:361685	paperref:358243	|
445750	paperref:361977	paperref:358336	|
472194	paperref:363012	paperref:359037	|
462193	paperref:358607	paperref:358606	|
447492	paperref:358384	paperref:358847	|
463719	paperref:360116	paperref:363246	|
471241	paperref:358540	paperref:361205	|
451760	paperref:361618	paperref:361286	|	exists=NOTEXIST:P=1.0,0.0
471794	paperref:359703	paperref:362062	|
454716	paperref:358433	paperref:361696	|	exists=NOTEXIST:P=1.0,0.0
472497	paperref:360625	paperref:359192	|
456707	paperref:360357	paperref:362492	|	exists=NOTEXIST:P=1.0,0.0
465413	paperref:359729	paperref:359791	|
446009	paperref:358393	paperref:359113	|
460731	paperref:358921	paperref:360340	|
454403	paperref:358434	paperref:361624	|
446761	paperref:358440	paperref:362324	|
465608	paperref:360227	paperref:362103	|
442640	paperref:362044	paperref:358216	|	exists=NOTEXIST:P=1.0,0.0
458781	paperref:361624	paperref:361283	|
451375	paperref:362909	paperref:360370	|
440140	paperref:357870	paperref:361951	|
463539	paperref:362378	paperref:359322	|
450255	paperref:360777	paperref:357805	|
463319	paperref:359006	paperref:359726	|
443774	paperref:359754	paperref:358961	|	exists=NOTEXIST:P=1.0,0.0
456850	paperref:358438	paperref:358241	|
456383	paperref:359814	paperref:361406	|	exists=NOTEXIST:P=1.0,0.0
471642	paperref:359039	paperref:361210	|
462378	paperref:361639	paperref:362376	|
449652	paperref:360081	paperref:358399	|
447741	paperref:360473	paperref:359190	|	exists=NOTEXIST:P=1.0,0.0
471909	paperref:360411	paperref:363290	|
439337	paperref:357924	paperref:358178	|	exists=NOTEXIST:P=1.0,0.0
445893	paperref:361977	paperref:363010	|
446557	paperref:358390	paperref:358396	|
462154	paperref:361623	paperref:363391	|
439185	paperref:362049	paperref:358541	|
447857	paperref:363275	paperref:361611	|
439941	paperref:363066	paperref:361408	|
451275	paperref:358434	paperref:361616	|	exists=NOTEXIST:P=1.0,0.0
465345	paperref:358921	paperref:358923	|
473149	paperref:361089	paperref:358539	|
475072	paperref:359527	paperref:359529	|	exists=EXIST:P=0.0,1.0
467202	paperref:361659	paperref:359091	|	exists=NOTEXIST:P=1.0,0.0
443766	paperref:359754	paperref:358707	|
448271	paperref:358382	paperref:358539	|
448579	paperref:362544	paperref:360326	|
446245	paperref:358441	paperref:358431	|	exists=EXIST:P=0.0,1.0
446847	paperref:361656	paperref:358391	|
467757	paperref:360492	paperref:359422	|
462885	paperref:359191	paperref:361405	|
455666	paperref:358409	paperref:362305	|
447425	paperref:363272	paperref:361218	|	exists=NOTEXIST:P=1.0,0.0
465821	paperref:358331	paperref:358923	|
443304	paperref:358953	paperref:361643	|
456445	paperref:359814	paperref:362586	|
452966	paperref:360803	paperref:362663	|	exists=NOTEXIST:P=1.0,0.0
444897	paperref:358740	paperref:358738	|
443496	paperref:360716	paperref:361034	|	exists=NOTEXIST:P=1.0,0.0
454959	paperref:362384	paperref:362377	|
470103	paperref:358336	paperref:362324	|
467209	paperref:359091	paperref:361657	|
445336	paperref:358392	paperref:358717	|
445595	paperref:358330	paperref:359189	|
454512	paperref:358728	paperref:360625	|
456152	paperref:363182	paperref:358039	|	exists=NOTEXIST:P=1.0,0.0
461986	paperref:360721	paperref:361413	|
451118	paperref:363056	paperref:361692	|
462287	paperref:361622	paperref:361638	|	exists=EXIST:P=0.0,1.0
444467	paperref:360478	paperref:358330	|
458849	paperref:361639	paperref:361278	|	exists=NOTEXIST:P=1.0,0.0
457685	paperref:361280	paperref:361629	|
465403	paperref:359729	paperref:362482	|
475728	paperref:360485	paperref:359318	|
457095	paperref:358921	paperref:358437	|
475051	paperref:359487	paperref:359495	|	exists=NOTEXIST:P=1.0,0.0
475797	paperref:361163	paperref:361165	|
446676	paperref:358440	paperref:361687	|	exists=NOTEXIST:P=1.0,0.0
449542	paperref:358387	paperref:358284	|
445178	paperref:361027	paperref:358284	|
475913	paperref:362322	paperref:362328	|	exists=EXIST:P=0.0,1.0
469340	paperref:362784	paperref:360427	|
458198	paperref:363039	paperref:363045	|	exists=EXIST:P=0.0,1.0
464385	paperref:361638	paperref:361690	|	exists=NOTEXIST:P=1.0,0.0
439467	paperref:360079	paperref:362048	|
473609	paperref:362614	paperref:361181	|
458536	paperref:361628	paperref:359326	|
455936	paperref:358372	paperref:361621	|	exists=NOTEXIST:P=1.0,0.0
453682	paperref:362735	paperref:359086	|
450189	paperref:362035	paperref:362032	|	exists=EXIST:P=0.0,1.0
445872	paperref:361665	paperref:361977	|
463738	paperref:361572	paperref:361658	|
459254	paperref:361698	paperref:362327	|	exists=NOTEXIST:P=1.0,0.0
456880	paperref:359319	paperref:358438	|
454111	paperref:360889	paperref:359425	|
458746	paperref:361624	paperref:362331	|
475674	paperref:362251	paperref:358271	|
459617	paperref:362944	paperref:362911	|
474565	paperref:359040	paperref:358418	|
453325	paperref:362030	paperref:359190	|
443653	paperref:361567	paperref:361755	|
462954	paperref:361635	paperref:362379	|
474192	paperref:361656	paperref:359770	|
467272	paperref:360485	paperref:359420	|
474727	paperref:360175	paperref:361309	|
449630	paperref:358540	paperref:358399	|
465982	paperref:358922	paperref:359318	|
470916	paperref:360700	paperref:358206	|
446799	paperref:362275	paperref:360741	|	exists=NOTEXIST:P=1.0,0.0
463121	paperref:359086	paperref:363010	|
451185	paperref:361694	paperref:361616	|
462517	paperref:361621	paperref:361634	|
472897	paperref:363248	paperref:363249	|
458377	paperref:362329	paperref:361626	|	exists=NOTEXIST:P=1.0,0.0
449211	paperref:362438	paperref:359691	|
445171	paperref:361027	paperref:359770	|	exists=NOTEXIST:P=1.0,0.0
448458	paperref:363011	paperref:358395	|	exists=NOTEXIST:P=1.0,0.0
443563	paperref:361922	paperref:362042	|
467098	paperref:359090	paperref:361209	|
439370	paperref:362286	paperref:362282	|
464110	paperref:359617	paperref:359616	|	exists=EXIST:P=0.0,1.0
456369	paperref:358759	paperref:362846	|
454246	paperref:358727	paperref:362332	|
467572	paperref:360793	paperref:359487	|	exists=NOTEXIST:P=1.0,0.0
442275	paperref:358955	paperref:361619	|
474677	paperref:359667	paperref:359665	|
449673	paperref:360082	paperref:358399	|	exists=NOTEXIST:P=1.0,0.0
445119	paperref:358442	paperref:359540	|
449766	paperref:360322	paperref:361446	|
449862	paperref:360475	paperref:361695	|
458406	paperref:361191	paperref:361626	|
458107	paperref:359090	paperref:359087	|
459293	paperref:361697	paperref:359192	|
458009	paperref:361408	paperref:362331	|	exists=NOTEXIST:P=1.0,0.0
445926	paperref:360486	paperref:361977	|	exists=NOTEXIST:P=1.0,0.0
470063	paperref:358010	paperref:359261	|	exists=NOTEXIST:P=1.0,0.0
454687	paperref:358433	paperref:361406	|	exists=NOTEXIST:P=1.0,0.0
473592	paperref:363431	paperref:358986	|
468550	paperref:359791	paperref:358697	|
441427	paperref:358957	paperref:361089	|
466874	paperref:358455	paperref:360174	|
454081	paperref:359986	paperref:362512	|
459449	paperref:359491	paperref:358104	|
450206	paperref:362035	paperref:362584	|
451472	paperref:361617	paperref:361958	|
444614	paperref:359187	paperref:359189	|
452404	paperref:362841	paperref:358886	|
448045	paperref:358383	paperref:358419	|
441573	paperref:360810	paperref:358684	|
463380	paperref:361679	paperref:362423	|	exists=NOTEXIST:P=1.0,0.0
469571	paperref:360926	paperref:358332	|
454467	paperref:358434	paperref:361410	|	exists=NOTEXIST:P=1.0,0.0
441349	paperref:361031	paperref:360345	|	exists=NOTEXIST:P=1.0,0.0
467962	paperref:361656	paperref:360716	|
460006	paperref:361950	paperref:361638	|
460582	paperref:361115	paperref:361116	|
475842	paperref:361239	paperref:361237	|
443900	paperref:361028	paperref:363393	|
468305	paperref:360339	paperref:358339	|	exists=NOTEXIST:P=1.0,0.0
463606	paperref:361287	paperref:359539	|	exists=NOTEXIST:P=1.0,0.0
463652	paperref:358925	paperref:359318	|
441323	paperref:361031	paperref:361211	|
461029	paperref:360459	paperref:362251	|
447570	paperref:358397	paperref:361664	|
466389	paperref:362438	paperref:360412	|
450864	paperref:361625	paperref:361615	|	exists=EXIST:P=0.0,1.0
449468	paperref:358398	paperref:359318	|
462624	paperref:359784	paperref:361620	|	exists=NOTEXIST:P=1.0,0.0
460274	paperref:361693	paperref:361954	|
458782	paperref:361950	paperref:361624	|
458693	paperref:363040	paperref:363043	|
446585	paperref:358390	paperref:358588	|
458731	paperref:358354	paperref:359492	|
466108	paperref:360492	paperref:359378	|
440536	paperref:358397	paperref:361033	|
475902	paperref:361453	paperref:361452	|
455247	paperref:358430	paperref:359539	|
445602	paperref:359189	paperref:358337	|
471814	paperref:363017	paperref:363018	|
440465	paperref:359038	paperref:361033	|	exists=NOTEXIST:P=1.0,0.0
441079	paperref:361032	paperref:358398	|
473412	paperref:357895	paperref:360357	|
460755	paperref:361953	paperref:361622	|
457700	paperref:361629	paperref:362325	|	exists=NOTEXIST:P=1.0,0.0
472629	paperref:358546	paperref:358548	|
469253	paperref:362000	paperref:359633	|
473276	paperref:359993	paperref:362074	|
470962	paperref:359406	paperref:361209	|
458802	paperref:361624	paperref:361951	|
467532	paperref:361410	paperref:362571	|
475644	paperref:361645	paperref:361455	|	exists=NOTEXIST:P=1.0,0.0
439183	paperref:362049	paperref:361619	|
455170	paperref:358430	paperref:361890	|
440041	paperref:362287	paperref:362975	|
471493	paperref:360911	paperref:359492	|	exists=NOTEXIST:P=1.0,0.0
458973	paperref:361625	paperref:358284	|
445192	paperref:363011	paperref:361027	|
447467	paperref:358384	paperref:358541	|	exists=NOTEXIST:P=1.0,0.0
448580	paperref:360326	paperref:360521	|
466546	paperref:361799	paperref:360172	|
467806	paperref:361663	paperref:359421	|	exists=NOTEXIST:P=1.0,0.0
449811	paperref:360475	paperref:358240	|
460386	paperref:361692	paperref:362332	|
475798	paperref:361164	paperref:361165	|
463709	paperref:360116	paperref:362530	|
444494	paperref:360478	paperref:362587	|
469222	paperref:358283	paperref:358282	|
444286	paperref:361029	paperref:361207	|	exists=NOTEXIST:P=1.0,0.0
453373	paperref:362030	paperref:360340	|	exists=NOTEXIST:P=1.0,0.0
444946	paperref:360479	paperref:361626	|
454468	paperref:358434	paperref:361635	|
462606	paperref:358842	paperref:361620	|
469787	paperref:363232	paperref:360174	|
468415	paperref:359784	paperref:361630	|
461477	paperref:361958	paperref:361957	|	exists=EXIST:P=0.0,1.0
463741	paperref:361572	paperref:361659	|
475636	paperref:362811	paperref:359807	|
466706	paperref:359121	paperref:358122	|
464273	paperref:361689	paperref:362571	|
455554	paperref:361485	paperref:361181	|
459562	paperref:358196	paperref:363260	|
463094	paperref:361203	paperref:359086	|	exists=NOTEXIST:P=1.0,0.0
459850	paperref:362154	paperref:361280	|	exists=NOTEXIST:P=1.0,0.0
444698	paperref:359541	paperref:361408	|
448451	paperref:362154	paperref:358395	|
458054	paperref:362586	paperref:361408	|
475251	paperref:359769	paperref:358974	|	exists=NOTEXIST:P=1.0,0.0
469642	paperref:358846	paperref:361208	|
442788	paperref:362749	paperref:360642	|
442137	paperref:361037	paperref:359085	|	exists=NOTEXIST:P=1.0,0.0
446379	paperref:359188	paperref:360340	|
475714	paperref:360166	paperref:361452	|
465389	paperref:359729	paperref:362767	|
474543	paperref:358960	paperref:358539	|
455120	paperref:363354	paperref:361206	|
473298	paperref:363204	paperref:362075	|
474605	paperref:358748	paperref:361657	|
464982	paperref:361684	paperref:358241	|	exists=NOTEXIST:P=1.0,0.0
455216	paperref:358430	paperref:358336	|
442206	paperref:362045	paperref:359967	|	exists=NOTEXIST:P=1.0,0.0
470339	paperref:360656	paperref:358127	|
446796	paperref:360741	paperref:360736	|
452987	paperref:362031	paperref:361407	|	exists=NOTEXIST:P=1.0,0.0
447980	paperref:358747	paperref:358383	|
451015	paperref:359454	paperref:359455	|	exists=EXIST:P=0.0,1.0
461571	paperref:358609	paperref:360168	|
440921	paperref:362040	paperref:361662	|
472924	paperref:363010	paperref:359495	|
442542	paperref:360081	paperref:361036	|
473870	paperref:362544	paperref:362546	|	exists=EXIST:P=0.0,1.0
464476	paperref:361631	paperref:361688	|	exists=NOTEXIST:P=1.0,0.0
455309	paperref:358668	paperref:358284	|
454622	paperref:362383	paperref:362380	|	exists=EXIST:P=0.0,1.0
459861	paperref:362154	paperref:360488	|
468756	paperref:359809	paperref:358339	|
465247	paperref:362712	paperref:361395	|
447547	paperref:358397	paperref:359113	|
458267	paperref:361627	paperref:362325	|
457986	paperref:363041	paperref:363046	|
471665	paperref:359039	paperref:359319	|
460920	paperref:358711	paperref:359031	|
472576	paperref:361664	paperref:363012	|
443091	paperref:362043	paperref:361657	|
475425	paperref:359261	paperref:359260	|
460961	paperref:361118	paperref:363391	|	exists=NOTEXIST:P=1.0,0.0
457007	paperref:359894	paperref:358787	|	exists=NOTEXIST:P=1.0,0.0
443709	paperref:358397	paperref:358232	|	exists=NOTEXIST:P=1.0,0.0
465858	paperref:360339	paperref:358923	|
439920	paperref:363066	paperref:358925	|
471594	paperref:361025	paperref:359704	|	exists=NOTEXIST:P=1.0,0.0
460705	paperref:360340	paperref:361690	|
439678	paperref:359689	paperref:363292	|	exists=NOTEXIST:P=1.0,0.0
470326	paperref:362681	paperref:361446	|
459672	paperref:361684	paperref:361695	|	exists=EXIST:P=0.0,1.0
456123	paperref:359444	paperref:359472	|
473371	paperref:360358	paperref:363176	|
456605	paperref:358588	paperref:360491	|
444017	paperref:361028	paperref:359084	|
469862	paperref:360555	paperref:359515	|
467695	paperref:361635	paperref:358962	|
453981	paperref:358433	paperref:358432	|
451527	paperref:358217	paperref:359318	|
445055	paperref:361753	paperref:361752	|
464080	paperref:361631	paperref:361285	|
457862	paperref:361407	paperref:358240	|	exists=NOTEXIST:P=1.0,0.0
461376	paperref:361639	paperref:358781	|	exists=NOTEXIST:P=1.0,0.0
441211	paperref:360735	paperref:360740	|
448577	paperref:360326	paperref:362533	|	exists=NOTEXIST:P=1.0,0.0
442951	paperref:360894	paperref:359808	|
454104	paperref:360889	paperref:359419	|	exists=NOTEXIST:P=1.0,0.0
441905	paperref:358390	paperref:361030	|	exists=NOTEXIST:P=1.0,0.0
454682	paperref:358433	paperref:361409	|
462037	paperref:362667	paperref:359410	|
453105	paperref:362733	paperref:359087	|	exists=NOTEXIST:P=1.0,0.0
459958	paperref:362588	paperref:358923	|
450458	paperref:362903	paperref:362907	|
470594	paperref:358842	paperref:361453	|
469089	paperref:358614	paperref:358612	|	exists=EXIST:P=0.0,1.0
463632	paperref:358925	paperref:359191	|	exists=NOTEXIST:P=1.0,0.0
471147	paperref:362570	paperref:362327	|
440898	paperref:362040	paperref:361029	|
444656	paperref:359187	paperref:362324	|
441508	paperref:360893	paperref:361688	|
451148	paperref:358049	paperref:358045	|	exists=EXIST:P=0.0,1.0
475198	paperref:360386	paperref:358965	|	exists=NOTEXIST:P=1.0,0.0
446008	paperref:359039	paperref:358393	|
462391	paperref:362376	paperref:361456	|
469766	paperref:358843	paperref:362671	|
467034	paperref:363012	paperref:362580	|
454124	paperref:358431	paperref:358339	|
473096	paperref:363012	paperref:361450	|
467979	paperref:361857	paperref:360716	|
445837	paperref:361977	paperref:358542	|
466869	paperref:362582	paperref:358560	|
441393	paperref:359975	paperref:359976	|
469949	paperref:360486	paperref:359640	|
470534	paperref:363228	paperref:358310	|
442741	paperref:359754	paperref:358954	|
454455	paperref:358434	paperref:361957	|
447370	paperref:360472	paperref:360527	|
473885	paperref:360983	paperref:360984	|
473157	paperref:358549	paperref:359322	|
441043	paperref:361032	paperref:358393	|
444161	paperref:360320	paperref:360490	|
455813	paperref:359897	paperref:358284	|
460252	paperref:361693	paperref:358333	|
452774	paperref:357991	paperref:359318	|
458564	paperref:359319	paperref:361628	|
458284	paperref:361287	paperref:361626	|
440829	paperref:360891	paperref:359726	|
463114	paperref:358622	paperref:359086	|
447271	paperref:360472	paperref:358431	|
455990	paperref:362385	paperref:359324	|
461795	paperref:360341	paperref:361889	|
464093	paperref:361061	paperref:360118	|
453015	paperref:358330	paperref:362031	|	exists=NOTEXIST:P=1.0,0.0
462096	paperref:361623	paperref:361620	|
440486	paperref:359319	paperref:361033	|
457912	paperref:361210	paperref:359088	|
472405	paperref:360412	paperref:361388	|
447646	paperref:358397	paperref:359333	|
471113	paperref:362570	paperref:359806	|	exists=NOTEXIST:P=1.0,0.0
444975	paperref:360479	paperref:361889	|
475517	paperref:359190	paperref:362325	|
451940	paperref:360342	paperref:362038	|
461919	paperref:361453	paperref:359162	|
461753	paperref:358253	paperref:358254	|
453399	paperref:362030	paperref:362326	|
450342	paperref:361278	paperref:362034	|
459518	paperref:361692	paperref:361696	|
454390	paperref:358434	paperref:359192	|	exists=NOTEXIST:P=1.0,0.0
449184	paperref:360477	paperref:357857	|
455076	paperref:363354	paperref:361203	|
439759	paperref:358176	paperref:360617	|
475168	paperref:359490	paperref:359486	|
452200	paperref:362591	paperref:361619	|
454994	paperref:363178	paperref:360730	|	exists=NOTEXIST:P=1.0,0.0
452089	paperref:360183	paperref:360491	|
452407	paperref:363202	paperref:362943	|	exists=NOTEXIST:P=1.0,0.0
471138	paperref:362570	paperref:360168	|
460068	paperref:361694	paperref:361684	|
457789	paperref:358920	paperref:361406	|
474280	paperref:362180	paperref:363000	|
474467	paperref:357891	paperref:357892	|	exists=EXIST:P=0.0,1.0
459398	paperref:358072	paperref:361523	|
474534	paperref:360085	paperref:358539	|
474185	paperref:359334	paperref:360078	|	exists=NOTEXIST:P=1.0,0.0
463865	paperref:358924	paperref:361280	|
453065	paperref:362031	paperref:361957	|
461910	paperref:359162	paperref:362012	|	exists=NOTEXIST:P=1.0,0.0
442876	paperref:361890	paperref:360894	|
467589	paperref:360793	paperref:358961	|
449904	paperref:360671	paperref:357863	|
457109	paperref:358334	paperref:358437	|
475449	paperref:359539	paperref:362331	|
443739	paperref:360898	paperref:361946	|	exists=NOTEXIST:P=1.0,0.0
473307	paperref:358777	paperref:358622	|	exists=NOTEXIST:P=1.0,0.0
465873	paperref:361280	paperref:359190	|
439869	paperref:362046	paperref:359388	|
470668	paperref:361448	paperref:358841	|
451774	paperref:361618	paperref:361637	|
449275	paperref:358624	paperref:359825	|
474175	paperref:359334	paperref:359495	|
474007	paperref:359301	paperref:362998	|	exists=NOTEXIST:P=1.0,0.0
464541	paperref:361637	paperref:361690	|
456376	paperref:359814	paperref:361409	|
470027	paperref:357836	paperref:359401	|
450222	paperref:358439	paperref:362035	|
455934	paperref:358372	paperref:360491	|
468898	paperref:361881	paperref:361524	|	exists=NOTEXIST:P=1.0,0.0
459180	paperref:358073	paperref:360338	|	exists=NOTEXIST:P=1.0,0.0
439492	paperref:358177	paperref:358175	|	exists=EXIST:P=0.0,1.0
459503	paperref:359319	paperref:361696	|
439965	paperref:363066	paperref:361619	|	exists=NOTEXIST:P=1.0,0.0
456726	paperref:363136	paperref:359986	|
446684	paperref:362588	paperref:358440	|
466121	paperref:358748	paperref:359378	|
443556	paperref:362042	paperref:359967	|
441014	paperref:361032	paperref:362043	|
440238	paperref:358051	paperref:358055	|
456340	paperref:362491	paperref:360629	|	exists=NOTEXIST:P=1.0,0.0
452095	paperref:360487	paperref:360183	|
452485	paperref:361906	paperref:359721	|
470146	paperref:358640	paperref:358090	|
453241	paperref:357992	paperref:358419	|
459631	paperref:363257	paperref:358195	|
443405	paperref:361758	paperref:361759	|
441000	paperref:361032	paperref:358216	|	exists=NOTEXIST:P=1.0,0.0
441369	paperref:361031	paperref:361631	|
444800	paperref:363122	paperref:361272	|
453797	paperref:362032	paperref:361686	|
464282	paperref:358922	paperref:361689	|	exists=NOTEXIST:P=1.0,0.0
448800	paperref:363055	paperref:360476	|
445759	paperref:360168	paperref:361977	|	exists=NOTEXIST:P=1.0,0.0
468167	paperref:359425	paperref:359423	|
461928	paperref:360342	paperref:361662	|
441472	paperref:362683	paperref:361609	|
460408	paperref:361692	paperref:358336	|	exists=NOTEXIST:P=1.0,0.0
475292	paperref:359310	paperref:359195	|
470535	paperref:362444	paperref:358975	|
446881	paperref:358391	paperref:363391	|
460322	paperref:360029	paperref:357955	|
442383	paperref:360895	paperref:358339	|
467544	paperref:358707	paperref:357898	|
469735	paperref:359651	paperref:358094	|
443489	paperref:361209	paperref:361034	|
473734	paperref:359357	paperref:359356	|
456661	paperref:361061	paperref:359283	|
462342	paperref:363041	paperref:363036	|
456711	paperref:362440	paperref:362492	|
442231	paperref:362045	paperref:361027	|
444419	paperref:360478	paperref:358338	|
462866	paperref:361119	paperref:361657	|
467164	paperref:360445	paperref:359637	|
468912	paperref:358549	paperref:358551	|
463087	paperref:357857	paperref:361630	|
445022	paperref:357993	paperref:360479	|
470597	paperref:358768	paperref:363000	|
444588	paperref:359187	paperref:361280	|	exists=NOTEXIST:P=1.0,0.0
459036	paperref:358197	paperref:358199	|
454314	paperref:358727	paperref:361404	|
443542	paperref:361658	paperref:362042	|
453375	paperref:362030	paperref:360860	|	exists=NOTEXIST:P=1.0,0.0
456858	paperref:358438	paperref:362325	|
469486	paperref:359190	paperref:358284	|
441693	paperref:358730	paperref:358239	|	exists=NOTEXIST:P=1.0,0.0
456631	paperref:357887	paperref:361186	|
470383	paperref:358009	paperref:359264	|
466251	paperref:359724	paperref:359806	|	exists=NOTEXIST:P=1.0,0.0
445386	paperref:358392	paperref:358398	|
462366	paperref:361089	paperref:358608	|
470931	paperref:361663	paperref:361209	|
445689	paperref:361979	paperref:362984	|
440856	paperref:358648	paperref:360102	|
460233	paperref:357923	paperref:357922	|	exists=EXIST:P=0.0,1.0
459828	paperref:362154	paperref:361664	|
474402	paperref:361659	paperref:361645	|
471502	paperref:361319	paperref:359308	|
455695	paperref:359791	paperref:359895	|
451152	paperref:362029	paperref:361616	|
474893	paperref:360168	paperref:361450	|	exists=NOTEXIST:P=1.0,0.0
467472	paperref:359319	paperref:360796	|	exists=NOTEXIST:P=1.0,0.0
448375	paperref:359299	paperref:361132	|
439549	paperref:358957	paperref:359291	|
460883	paperref:359430	paperref:362426	|
465675	paperref:358239	paperref:362332	|
456634	paperref:357887	paperref:361191	|
441218	paperref:360192	paperref:360189	|
442861	paperref:359181	paperref:358310	|	exists=NOTEXIST:P=1.0,0.0
467040	paperref:360386	paperref:362704	|
461168	paperref:359730	paperref:359808	|	exists=NOTEXIST:P=1.0,0.0
456675	paperref:361330	paperref:359283	|
447218	paperref:358396	paperref:360084	|
461145	paperref:358256	paperref:358260	|
455183	paperref:358430	paperref:361626	|
465726	paperref:359039	paperref:359727	|	exists=NOTEXIST:P=1.0,0.0
455199	paperref:358430	paperref:361684	|
453511	paperref:357993	paperref:362570	|
472234	paperref:358540	paperref:359318	|
446609	paperref:362529	paperref:362534	|
448865	paperref:360476	paperref:361698	|
457015	paperref:363288	paperref:362439	|
469343	paperref:361679	paperref:360157	|
449318	paperref:361614	paperref:360474	|	exists=NOTEXIST:P=1.0,0.0
461678	paperref:362593	paperref:359318	|
462314	paperref:361622	paperref:361450	|	exists=NOTEXIST:P=1.0,0.0
443150	paperref:362043	paperref:360344	|
442581	paperref:361036	paperref:358974	|
461789	paperref:360341	paperref:361689	|	exists=NOTEXIST:P=1.0,0.0
463045	paperref:357857	paperref:358240	|	exists=NOTEXIST:P=1.0,0.0
452111	paperref:361622	paperref:360183	|
473600	paperref:358624	paperref:360984	|
443570	paperref:360081	paperref:362042	|
453593	paperref:358335	paperref:362033	|
457199	paperref:359893	paperref:360342	|
466103	paperref:359378	paperref:361645	|
466259	paperref:359724	paperref:359495	|
448278	paperref:358382	paperref:359967	|
474289	paperref:357894	paperref:363293	|
442608	paperref:358974	paperref:359976	|
472185	paperref:359037	paperref:359040	|
440882	paperref:363421	paperref:361184	|	exists=NOTEXIST:P=1.0,0.0
472004	paperref:361661	paperref:361657	|	exists=EXIST:P=0.0,1.0
460058	paperref:361694	paperref:361638	|
451178	paperref:358331	paperref:361616	|	exists=NOTEXIST:P=1.0,0.0
449161	paperref:360477	paperref:358242	|
458798	paperref:361624	paperref:358742	|
459214	paperref:361698	paperref:361695	|
464530	paperref:361637	paperref:359319	|
443372	paperref:363407	paperref:361757	|
474697	paperref:358260	paperref:358259	|
455533	paperref:362791	paperref:361485	|
439791	paperref:362046	paperref:361616	|
469135	paperref:362342	paperref:362670	|	exists=NOTEXIST:P=1.0,0.0
449453	paperref:359038	paperref:358398	|
449943	paperref:358386	paperref:363012	|
458669	paperref:358922	paperref:361279	|
449103	paperref:360477	paperref:361685	|
455237	paperref:358430	paperref:362591	|	exists=NOTEXIST:P=1.0,0.0
443311	paperref:358953	paperref:359756	|
472972	paperref:363011	paperref:363009	|
444182	paperref:360320	paperref:359893	|	exists=NOTEXIST:P=1.0,0.0
461460	paperref:358717	paperref:360229	|
440307	paperref:362179	paperref:361495	|	exists=NOTEXIST:P=1.0,0.0
