UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
248670	paperref:140750	paperref:140918	|	exists=NOTEXIST:P=1.0,0.0
267960	paperref:140223	paperref:139166	|	exists=NOTEXIST:P=1.0,0.0
250331	paperref:135841	paperref:136053	|	exists=NOTEXIST:P=1.0,0.0
260491	paperref:136783	paperref:138770	|	exists=NOTEXIST:P=1.0,0.0
251660	paperref:135565	paperref:141235	|
263852	paperref:136421	paperref:139746	|
250078	paperref:136900	paperref:137151	|	exists=NOTEXIST:P=1.0,0.0
268098	paperref:139358	paperref:140174	|	exists=NOTEXIST:P=1.0,0.0
261064	paperref:138774	paperref:140845	|	exists=NOTEXIST:P=1.0,0.0
268184	paperref:140416	paperref:138050	|
270669	paperref:136880	paperref:139141	|	exists=NOTEXIST:P=1.0,0.0
237322	paperref:139097	paperref:137841	|	exists=NOTEXIST:P=1.0,0.0
239080	paperref:136534	paperref:140659	|	exists=NOTEXIST:P=1.0,0.0
269654	paperref:139139	paperref:137926	|	exists=NOTEXIST:P=1.0,0.0
261944	paperref:139269	paperref:139267	|
265291	paperref:141044	paperref:139426	|
267181	paperref:138946	paperref:140631	|	exists=NOTEXIST:P=1.0,0.0
263335	paperref:140014	paperref:137920	|	exists=NOTEXIST:P=1.0,0.0
254197	paperref:137223	paperref:135764	|	exists=NOTEXIST:P=1.0,0.0
239251	paperref:140448	paperref:137990	|	exists=NOTEXIST:P=1.0,0.0
267487	paperref:135960	paperref:141251	|
259790	paperref:140260	paperref:137925	|
258836	paperref:135753	paperref:140159	|	exists=NOTEXIST:P=1.0,0.0
234422	paperref:138339	paperref:141047	|
267844	paperref:141329	paperref:137347	|
237213	paperref:138586	paperref:140653	|	exists=NOTEXIST:P=1.0,0.0
234383	paperref:138339	paperref:139866	|
266653	paperref:137644	paperref:136023	|
261047	paperref:140268	paperref:136913	|
240199	paperref:137709	paperref:136130	|	exists=NOTEXIST:P=1.0,0.0
253067	paperref:137379	paperref:137124	|
251734	paperref:137865	paperref:139321	|
251467	paperref:139724	paperref:137183	|	exists=NOTEXIST:P=1.0,0.0
247510	paperref:136724	paperref:138571	|	exists=NOTEXIST:P=1.0,0.0
242433	paperref:138342	paperref:138356	|	exists=NOTEXIST:P=1.0,0.0
263474	paperref:137532	paperref:140174	|	exists=NOTEXIST:P=1.0,0.0
256077	paperref:138507	paperref:136840	|	exists=NOTEXIST:P=1.0,0.0
235399	paperref:137359	paperref:140631	|
264964	paperref:138327	paperref:141039	|
242420	paperref:138343	paperref:138342	|	exists=EXIST:P=0.0,1.0
241092	paperref:136676	paperref:137539	|
268627	paperref:141045	paperref:136037	|	exists=NOTEXIST:P=1.0,0.0
230247	paperref:138290	paperref:137801	|
265810	paperref:137803	paperref:137103	|
241536	paperref:139338	paperref:139866	|	exists=NOTEXIST:P=1.0,0.0
253707	paperref:137662	paperref:141271	|
238577	paperref:139198	paperref:135935	|
235217	paperref:141296	paperref:138855	|
260072	paperref:136287	paperref:139625	|	exists=NOTEXIST:P=1.0,0.0
254603	paperref:138168	paperref:138458	|
251378	paperref:136424	paperref:139322	|	exists=NOTEXIST:P=1.0,0.0
234464	paperref:138293	paperref:135835	|	exists=NOTEXIST:P=1.0,0.0
265590	paperref:136265	paperref:138252	|	exists=NOTEXIST:P=1.0,0.0
258553	paperref:139182	paperref:139181	|	exists=EXIST:P=0.0,1.0
258233	paperref:138950	paperref:135723	|
259269	paperref:140827	paperref:140158	|
247154	paperref:138714	paperref:137532	|
263801	paperref:141047	paperref:135617	|	exists=NOTEXIST:P=1.0,0.0
239689	paperref:136812	paperref:137256	|	exists=NOTEXIST:P=1.0,0.0
241666	paperref:135724	paperref:136671	|
247670	paperref:139414	paperref:135895	|	exists=NOTEXIST:P=1.0,0.0
251943	paperref:139320	paperref:136423	|	exists=NOTEXIST:P=1.0,0.0
260757	paperref:141022	paperref:137597	|
260935	paperref:138154	paperref:140733	|
239256	paperref:141128	paperref:137990	|	exists=NOTEXIST:P=1.0,0.0
270502	paperref:140000	paperref:136181	|
260012	paperref:140724	paperref:138266	|	exists=NOTEXIST:P=1.0,0.0
231786	paperref:136256	paperref:138225	|	exists=NOTEXIST:P=1.0,0.0
248403	paperref:136001	paperref:140978	|	exists=NOTEXIST:P=1.0,0.0
259534	paperref:140232	paperref:139921	|	exists=NOTEXIST:P=1.0,0.0
233159	paperref:140667	paperref:138129	|	exists=NOTEXIST:P=1.0,0.0
256446	paperref:136064	paperref:138662	|	exists=NOTEXIST:P=1.0,0.0
263757	paperref:140630	paperref:137304	|	exists=NOTEXIST:P=1.0,0.0
258271	paperref:135758	paperref:135798	|
265358	paperref:135988	paperref:141108	|
270632	paperref:136991	paperref:139405	|	exists=NOTEXIST:P=1.0,0.0
265763	paperref:135987	paperref:139538	|
260368	paperref:139257	paperref:137954	|
248982	paperref:137193	paperref:137395	|	exists=NOTEXIST:P=1.0,0.0
270423	paperref:139209	paperref:139211	|	exists=EXIST:P=0.0,1.0
256627	paperref:139673	paperref:139415	|
242859	paperref:139694	paperref:139690	|
246078	paperref:140136	paperref:137207	|
235558	paperref:138852	paperref:138854	|	exists=EXIST:P=0.0,1.0
262406	paperref:141199	paperref:136384	|	exists=NOTEXIST:P=1.0,0.0
234330	paperref:141072	paperref:141074	|
261144	paperref:139107	paperref:140218	|	exists=NOTEXIST:P=1.0,0.0
241372	paperref:137039	paperref:140659	|
234719	paperref:139458	paperref:136727	|	exists=NOTEXIST:P=1.0,0.0
259344	paperref:140537	paperref:136346	|
243004	paperref:139922	paperref:137790	|
256235	paperref:136063	paperref:138662	|
250231	paperref:139358	paperref:138397	|
268697	paperref:140341	paperref:137207	|
244728	paperref:135758	paperref:137368	|	exists=NOTEXIST:P=1.0,0.0
259982	paperref:137929	paperref:136495	|	exists=NOTEXIST:P=1.0,0.0
237478	paperref:137963	paperref:140123	|	exists=NOTEXIST:P=1.0,0.0
239070	paperref:138968	paperref:136534	|
237301	paperref:135593	paperref:137916	|	exists=NOTEXIST:P=1.0,0.0
247323	paperref:136211	paperref:137645	|	exists=NOTEXIST:P=1.0,0.0
263703	paperref:137531	paperref:139533	|
239675	paperref:138554	paperref:136812	|	exists=NOTEXIST:P=1.0,0.0
244157	paperref:139445	paperref:140455	|
257761	paperref:139679	paperref:136904	|	exists=NOTEXIST:P=1.0,0.0
270480	paperref:135745	paperref:135645	|	exists=NOTEXIST:P=1.0,0.0
247047	paperref:138381	paperref:135935	|	exists=NOTEXIST:P=1.0,0.0
244752	paperref:137800	paperref:139945	|	exists=NOTEXIST:P=1.0,0.0
252894	paperref:136256	paperref:138879	|
270314	paperref:138401	paperref:136922	|
238134	paperref:139553	paperref:137246	|	exists=NOTEXIST:P=1.0,0.0
270416	paperref:139413	paperref:138128	|
266151	paperref:140636	paperref:135636	|
264912	paperref:139382	paperref:137565	|
231615	paperref:139681	paperref:140555	|
234819	paperref:140323	paperref:136823	|	exists=NOTEXIST:P=1.0,0.0
238067	paperref:140000	paperref:139223	|	exists=NOTEXIST:P=1.0,0.0
261356	paperref:137892	paperref:136182	|
263283	paperref:137745	paperref:135556	|
241945	paperref:136672	paperref:139219	|
268051	paperref:137937	paperref:135626	|
239658	paperref:138580	paperref:138014	|
248309	paperref:136215	paperref:138353	|	exists=NOTEXIST:P=1.0,0.0
246911	paperref:140286	paperref:140360	|	exists=NOTEXIST:P=1.0,0.0
256081	paperref:139876	paperref:135795	|
250254	paperref:137159	paperref:138397	|	exists=NOTEXIST:P=1.0,0.0
253071	paperref:137379	paperref:136652	|
264199	paperref:140986	paperref:137397	|
270599	paperref:138326	paperref:138324	|	exists=EXIST:P=0.0,1.0
244856	paperref:136742	paperref:140480	|	exists=NOTEXIST:P=1.0,0.0
246668	paperref:136744	paperref:139857	|	exists=NOTEXIST:P=1.0,0.0
259329	paperref:140603	paperref:137969	|	exists=NOTEXIST:P=1.0,0.0
247827	paperref:139830	paperref:140130	|	exists=NOTEXIST:P=1.0,0.0
238353	paperref:136535	paperref:136495	|
235459	paperref:140334	paperref:138572	|	exists=NOTEXIST:P=1.0,0.0
245441	paperref:141135	paperref:140993	|	exists=NOTEXIST:P=1.0,0.0
254594	paperref:138458	paperref:136064	|
243361	paperref:138345	paperref:135634	|	exists=NOTEXIST:P=1.0,0.0
252964	paperref:138675	paperref:138674	|
252313	paperref:140649	paperref:140648	|
255178	paperref:135927	paperref:140160	|
234468	paperref:137996	paperref:138293	|	exists=NOTEXIST:P=1.0,0.0
250752	paperref:139662	paperref:135617	|	exists=NOTEXIST:P=1.0,0.0
267482	paperref:140360	paperref:136639	|	exists=NOTEXIST:P=1.0,0.0
243568	paperref:138346	paperref:137340	|	exists=NOTEXIST:P=1.0,0.0
242936	paperref:138793	paperref:138062	|
267976	paperref:138193	paperref:139166	|
267084	paperref:137645	paperref:139281	|	exists=NOTEXIST:P=1.0,0.0
261191	paperref:137931	paperref:139106	|
269635	paperref:136255	paperref:136254	|
265580	paperref:139149	paperref:138981	|	exists=NOTEXIST:P=1.0,0.0
247037	paperref:138570	paperref:139416	|
259109	paperref:139268	paperref:140158	|
237467	paperref:141263	paperref:140123	|	exists=NOTEXIST:P=1.0,0.0
266445	paperref:137755	paperref:137756	|	exists=EXIST:P=0.0,1.0
253481	paperref:137442	paperref:136408	|
259650	paperref:137963	paperref:137964	|
233903	paperref:136119	paperref:141059	|	exists=NOTEXIST:P=1.0,0.0
254738	paperref:140902	paperref:141160	|	exists=NOTEXIST:P=1.0,0.0
260572	paperref:139525	paperref:139524	|
248066	paperref:140695	paperref:136000	|	exists=NOTEXIST:P=1.0,0.0
245130	paperref:137986	paperref:140174	|	exists=NOTEXIST:P=1.0,0.0
245493	paperref:135830	paperref:140321	|	exists=NOTEXIST:P=1.0,0.0
251840	paperref:140394	paperref:137953	|	exists=NOTEXIST:P=1.0,0.0
259659	paperref:137850	paperref:141040	|	exists=NOTEXIST:P=1.0,0.0
251741	paperref:139321	paperref:136425	|	exists=NOTEXIST:P=1.0,0.0
267327	paperref:140240	paperref:140241	|	exists=EXIST:P=0.0,1.0
259748	paperref:140260	paperref:136761	|
261669	paperref:137421	paperref:137396	|
230752	paperref:136099	paperref:136145	|
234193	paperref:137436	paperref:135715	|
263069	paperref:140177	paperref:140160	|
260791	paperref:139922	paperref:139165	|
251362	paperref:135758	paperref:137673	|
268996	paperref:140604	paperref:140986	|
257824	paperref:135804	paperref:141308	|
246881	paperref:137729	paperref:137254	|
237751	paperref:136225	paperref:135853	|	exists=NOTEXIST:P=1.0,0.0
234225	paperref:138647	paperref:139489	|
257618	paperref:136728	paperref:136727	|	exists=EXIST:P=0.0,1.0
242226	paperref:135853	paperref:140174	|	exists=NOTEXIST:P=1.0,0.0
231874	paperref:139502	paperref:140439	|
245749	paperref:140322	paperref:138363	|	exists=NOTEXIST:P=1.0,0.0
266640	paperref:137325	paperref:137323	|
264673	paperref:137802	paperref:139490	|
241241	paperref:136677	paperref:137537	|
234091	paperref:136118	paperref:141059	|
242029	paperref:139269	paperref:139692	|
